,Product URL,Product Name,Product Price,Rating,Reviews,Description,ASIN,Manufacturer,Product Description
150,https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3L4PHK/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1675344793&sr=8-151,Tabelito® Casual 15.6 Inch (39.6 cm) Water Repellent Laptop Backpack Office College School Business Travel Bag Suitable for Men Women Boys & Girls Capacity 25 Litre (Grey),₹549,4.2 out of 5 stars,"1,499","  LARGE CAPACITY & ORGANIZED: Tabelito backpack has one separate laptop compartment that can hold any laptop up to 15.6 inch. It also has one spacious compartment for storing any item like daily necessities, tech related items, accessories, toiletries and many more. The front compartment comprises of many pockets, key hook to store your item in an organized manner and easier to find.    ORGANIZERS WITH MULTI LEVEL ZIPPERS: Front two slanted pocket perfect for quick finds such as your ID for work, f gear laptop bags . keys for open door, two side pockets for water bottle and compact umbrella make your items organized. it can be use as school college bags for girls / backpack for men /backpacks for women . you can use it as a gift for men . bags for travelling    COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men . office bag for women .    LIGHTWEIGHT & DURABLE: Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc;    MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.   ", B08Y3L4PHK ,"Tabelito Trade India, Tabelito Trade India, Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala), Contact : +919958166528 ","Tabelito TabelitoTradeIndia,TabelitoTradeIndia,PropNo:5,GroundFloor,KhNo:641,VillageRithala,LandMark:NearSuzukiservicecenter(Rithala),Contact:+919958166528 LaptopBackpack CasualLaptopBackpack 39.9x27.9x2cm;449Grams LaptopBackpack Laptop LaptopCompartment,Lightweight,HandCarryHandle,BottleHolder,WaterResistant Laptopbackpack 1 No No Other TabelitoTradeIndia India 449g "
151,https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1675344793&sr=8-152,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹689,3.9 out of 5 stars,"2,686",  Care Instructions: Wipe with Damp Cloth    Number Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.    USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.    Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.    Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams; Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects    Closure Type: Zipper; Lining Description: Polyester; Age Range Description: Adult   ,-,-,-
152,https://www.amazon.in/VIP-Endura-Puller-Brown-Duffle/dp/B0B527KJQZ/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1675344793&sr=8-153,VIP Polypropylene 48 Cms Travel Bag(DFENDEBRN_Brown),₹899,4.3 out of 5 stars,334,"  Padded, Comfortable Shoulder Strap    Easy access front pocket    Soft Grip handles    Stylish Design   ",-,-,-
153,https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B0B25B5PB6/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1675344793&sr=8-154,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",₹289,4.5 out of 5 stars,256,"  Care Instructions: Machine Wash    Convenient – Our wet bags are great for carrying diapers, dirty gym clothes and wet swimsuits; not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more    Reuse And Reduce Waste – The better alternative to single-use plastic bags, our bags are made of Chic Buddys' original waterproof fabric that’s both soft and strong (although fabric is waterproof, bags are not completely leakproof due to zippered closure)    Waterproof – Chic Buddys’ original fabric is 100% polyester with embedded TPU for waterproofing and our heat-sealed seams keep the mess where it belongs - inside the bag    Lots Of Uses – Not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more! With a snap handle, snap your bag wherever you need it - stroller, changing table or suitcase    Easy-To-Clean – Wipe small messes; hand-wash or machine wash; to extend the life of fabric, we do recommend hang drying our quick-dry fabric; always ensure fabric is completely dry before storing   ",-,-,-
154,https://www.amazon.in/Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ/ref=sr_1_155?crid=2M096C61O4MLT&keywords=bags&qid=1675344793&sr=8-155,Gear Eco4 19L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,₹489,4.0 out of 5 stars,"4,119","  Outer Material: Polyester, Color: Green and Grey    Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant    Dimensions: 46 cms x 32 cms x 13 cms (LxWxH) , Capacity : 18 Liters    Number of Compartments: 2; Warranty Type: Manufacturer; 1 Year from the date of purchase    Pocket Description: Utility Pocket; Closure Type: Zipper; Age Range Description: Adult; Special Features: Back Padding   ",-,-,-
155,https://www.amazon.in/wooum-Resistant-Material-Messenger-Compartment/dp/B0BQFHN15L/ref=sr_1_156?crid=2M096C61O4MLT&keywords=bags&qid=1675344793&sr=8-156,wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -,₹474.05,4.0 out of 5 stars,201,"  Product Size -14x11x4 Inch / 35.56 x 28 x 10 cm , Product Color - Dark Grey , Materil Type Name - Khadi Fabric.Smooth Zipper and Flap Closure. Material Feature - Water and Scratch Resistance    Design for 14.1 inch laptop with Laptop compartment with dual zippered access and thick foam padding, protects your laptop very well. Made of top fabric, designed to be very lightweight and slim, but stylish, practical and durable.    It's a perfect messanger sling bag for working, short traveling, school and daily using.Adjustable Crossbody Shoulder Strap: Carry your crossbody bag securely thanks to the fully adjustable strap.    Number of Compartments: 1 zipper and 1 open Pocket on flap & 2 Zipper Compartment inside. and seperate Laptop padded Compartment inside the zipper compartment.    Crossbody Lapotop Messenger Bag Comes with 14.1 Inch Laptop Compartment and 3 Zip Compartment and One Velcro Pocket for your electronic gadget accessories.    Made in India product , Consisting of good stitching and Smooth zippers, this sling ensures long lasting durability & strength.You can use this bag as a messenger bag, shoulder bag, suitable for your office, college, outdoor travels, university, meeting, and business for everyday use.   ",-,-,-
156,https://www.amazon.in/ADISA-Womens-Sling-SL5059-CRE_Off-White/dp/B09154JPWQ/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1675344793&sr=8-157,ADISA Women's Quilted Cross Body Sling Bag,₹495,4.1 out of 5 stars,"2,146","  Outer Material: PU / Synthetic    Dimensions: LxWxH - 8 x 2.75 x 5.75 inches    Pocket: 1, Compartment: 1    Closure: Twist Lock (Pull 'n' Turn)    Inner Material: Polyester, Occasion: Casual, Evening    Ideal for: Women and Girls   ",-,-,-
157,https://www.amazon.in/Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1675344793&sr=8-158,"SHALIMAR large capacity Travel bag / Storage bag / Move-in bags/ Duffel Bag - Strong, Durable , Foldable and Water Resistant ( Pack of 1 ) ( Blue )",₹247,4.1 out of 5 stars,268,  Easy Backpack to carry    Convenient Handles    Easy to fold and Store    Sturdy and Durable    Closure Type: Zipper; Strap Type: Adjustable; Handle Type: Web Handle   , B09TPHFMX7 ,"Vikrant Extrusion , Daman ","SHALIMAR Polypropylene Blue Lightweight,Foldable,Handle 72.4Lx34.3Wx34.3HCentimeters Zipper Rectangular 1 OneSize 1 306Grams Blue 0.33Kilograms SSTB1 SSTB1 Polypropylene OneSize StorageBag Plastic VikrantExtrusion,Daman India "
158,https://www.amazon.in/AirCase-C25-Messenger-Shoulder-Compartments/dp/B07X6DV3VM/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1675344793&sr=8-159,"AirCase Office Messenger Sling Bag fits upto 15.6"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women",₹949,4.0 out of 5 stars,572,"  Closure: Zipper    INNOVATIVE DESIGN: Utility of a Messenger Bag with Convenience of a Laptop Sleeve. The all new Informal is a versatile semi-formal laptop bag handcrafted to accommodate all your professional belongings. Material of Laptop Messenger Bag is Premium Canvas which is waterproof, YKK Zippers and Comfortable shoulder strap and grabs handles.    SPACIOUS: 2 compartments for up to a 15” laptop or tablet, hard disk, file, notebook, cheque book and other documents. 3 internal open pockets for a mobile phone, charger or a power bank and other utilities. 1 quick-access vertical zipper in the front.    TRAVEL FRIENDLY: The bag is made of soft and environmentally friendly materials with reinforced edges and good padding of the main compartment offer well protection for your laptop.    COMPATIBLE for all the major brands of 15.6"" Laptops    MADE IN INDIA with 1 Yr Warranty   ",-,-,-
159,https://www.amazon.in/Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1675344793&sr=8-160,"Sfane Polyester 9.05 Black Men & Women Trendy Black Sports Duffle Gym Bag, Shoulder Bag",₹299,4.2 out of 5 stars,903,"  Premium Durable Material - This bag is made of high quality,durable material.    Multi-Purpose & Any Occasions - Perfect Duffle Bag for hiking, family holiday, vacation, sports, a short trip, gym, work, beach, used as a overnight bag, a short journey bag, a weekender bag, gym bag, sports duffel bag.    Water Resistance Level: Water Resistant; Closure Type: Zipper; Strap Type: Adjustable; Handle Type: Web Handle       ",-,-,-
160,https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-161,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,₹299,3.8 out of 5 stars,"2,236","  Capicity: 21 Litres, Weight: 0.4kg; Dimensions: 45cmX29cmX16cm; Outer Material: Polyester; Inner Material: Polyester    Water Repellent: Yes; Laptop Compartment: Yes ; Compartments: 2,one front pocket to hold essentials and A mesh stash pocket on one side to accommodate a drinking bottle & other accessories.    Utility: Office, College, School, Camping, Weekend trip, Day trip    Accessories shown in the picture are not part of the bag.    Closure Type: Zipper; Strap Type: Adjustable; Age Range Description: Kid; Warranty Description: No Warranty; Style Name: Daypack Backpacks; Color Name: Blu-Wht; Water Resistance Level: Water Resistant   ",-,-,-
161,https://www.amazon.in/Nivia-6853BKGR-Polyester-Black-Grey/dp/B07NLB6FRS/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-162,NIVIA Basic Duffle Polyester Bag/ Gym Bags/ Adjustable Shoulder Bag for Men/ Duffle Gym Bags for Men/ Fitness Bag/ Carry Bags/ Sports & Travel Bag/ Sports Kit/ Duffle Bags Travel (Black/Grey),₹239,3.9 out of 5 stars,327,"  Strong stitching at major stress points provide long-lasting durability against daily activities    Mesh side water bottle pocket. Adjustable shoulder strap.    This bag is made out of high tensile Main large compartment with double zip closure. Tough high durability fabricpolyester fabric which is known for being strong and water-repellent    High quality double zippers, easy to access. Highly water-resistant finish to save inner items from water splashes    Comes in attractive color combinations.   ", B07NLB6FRS ,Nivia ,No Nivia Black/Grey WebHandle Bags Polyester 1 Polyester Exercise&Fitness GymBag Nivia India 
162,https://www.amazon.in/Lino-Perros-Womens-Tote-Pink/dp/B07JN9G66H/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-163,Lino Perros leatherette Tote Bag,"₹1,123",4.3 out of 5 stars,"2,533",  Pink leatherette Tote Bag    Material Type : leatherette    28 Centimeters Height X 38 Centimeters Length X 8 Centimeters Width    Closure Type : Zip    Do not expose to extreme heat   ,-,-,-
163,https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-164,"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk)","₹1,197",4.0 out of 5 stars,782,"  Outer Material: Polyester, Color: Black    Vault Anti Theft Backpack with Lock and USB and RFID    USB port; Number of compartments: 1    Laptop Compatibility: Yes, Laptop Size: 17 inches    Age Range Description: Adult; Pocket Description: Utility Pocket; Style Name: Casual Backpack; Closure Type: Zipper    Anti Theft,Fixed Combination Lock   ",-,-,-
164,https://www.amazon.in/ADISA-SL5013-black-women-girls/dp/B07DVM41CW/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-165,ADISA Women's Sling Bag,₹495,4.0 out of 5 stars,"2,083",  Material: Faux Leather | Dimensions: 6.00H x 8.50L x 3.50W cm    Closure Type: Magnetic | Strap Type: Cross-Body; 2 Compartments; 1 Pocket    Care Instructions: Keep It Stuffed When Not In Use To Avoid Wrinkles.; Inner Material Type: Polyester    Outer Material Type: Polyurethane; Occasion Type: Casual    Age Range Description: Adult   ,-,-,-
165,https://www.amazon.in/AirCase-Messenger-Detachable-Shoulder-Warranty/dp/B0BHZ12XQ7/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-166,"AirCase Office Canvas Sling Messenger Bag fits Upto 15.6"" Laptop/ MacBook, PU Leather Handles, Detachable Shoulder Strap, Easy to Clean, for Office/ Travel, Men & Women,Grey- 6 Month Warranty",₹999,-,-,"  INNOVATIVE DESIGN: Utility of a Messenger Bag with Convenience of a Laptop Sleeve. Built with Premium Waterproof Canvas with Impact Resistant Soft lining which prevents scratches.    CONVENIENT & COMFORTABLE: 1 Main compartment with attached Laptop Sleeve. 1 Back Pocket to organize accessories such as Charger, Power bank, Phone, Tablet, cable, Pen, Notebook, etc.    KEEPS YOUR BELONGINGS SAFE: This Hand Bag is made of Soft and Environmental Friendly Material with Reinforced Edges. Soft Padding of the Main Compartment offers Protection to your laptop.    TRAVEL FRIENDLY: It Comes with Adjustable & Removable Shoulder Strap for easy Portability. It can be carried as a Briefcase or carried as a Sling Bag as per convenience.    WIDELY COMPATIBLE : Made In India with 6 Months Warranty. Designed for most 15.6"" Laptops and Ultrabooks   ", B0BHZ12XQ7 ,"AirCase, AirCase, Istuff365, Godown No.H-3, Dharam Complex, Thane-421302 ","AirCase AirCase,AirCase,Istuff365,GodownNo.H-3,DharamComplex,Thane-421302 C153-GRY MessengerBag 38x30x13cm;250Grams C153-GRY Waterproof,Lightweight MessengerBag 1 No Canvas AirCase India 250g "
166,https://www.amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-167,F Gear String 11 Ltrs Nylon Black Gym Bag,₹189,4.0 out of 5 stars,415,  Lightweight gym bags    Ergonomic Design    Durable    Size-(Hxlxw) Cm-(43x32x2) Cm::Gym Bags    Drawstring closure   ,-,-,-
167,https://www.amazon.in/AirCase-Messenger-13-Inch-14-Inch-MacBook/dp/B07WS6HTHY/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-168,"AirCase C26 13.3 Inch/14 Inch Messenger Laptop Bag with Shoulder Strap, Water resistant, Handle and 2 Multi Utility Compartments (Black)",₹949,4.1 out of 5 stars,"2,562","  Innovative Design: Utility of a Messenger Bag with Convenience of a Laptop Sleeve. Built with Premium Nylon Material which is waterproof with Impact resistant foam cushion and imported soft fur lining with 3D Foam Cushion Around which prevents scratches, Premium and Exquisite Zipper Closure.    Convenient, Comfortable and Elegant: One Front Zipper Pocket to organize accessories has ample storage for your Power bank, Phone, charger, Tabs, cable, Pen, Notebook, etc. Comes with Adjustable & Removable Shoulder Strap for easy portability.    A much Safer Way to Carry Laptop: The bag is made of soft and environmentally friendly materials with reinforced edges and good padding of the main compartment offer well protection for your laptop.    COMPATIBLE for all the major brands of Laptop Upto 13.3-Inch to 14-Inch Laptops.    Designed for most 13.3-Inch to 14-Inch Laptops and Ultrabook’s and easy to use, practical design and exquisite workmanship.   ", B07WS6HTHY ,"AirCase, Istuff365, Godown No.H-3, Dharam Complex, Thane-421302 ","AirCase AirCase,Istuff365,GodownNo.H-3,DharamComplex,Thane-421302 C26 C26 34.6x7x40.4cm;540Grams C26 Waterproof,WaterResistant 1LaptopSleeve 1 No No Nylon AirCase India IStuff365,R.C.CGodownNo.H-3,DharamComplex,AnjurMankoliRoad,RahanalVillage,Bhiwandi,Thane-421302. 540g "
168,https://www.amazon.in/VIFITKIT-Multi-Purpose-Spacious-Storage-Compartment/dp/B0B4BL4RLC/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-169,"VIFITKIT Gym Bag for Men & Women, Duffel Bag, Multi-Purpose Bag with Spacious Storage Compartment & Durable Zipper Closure (22.5 litres, Black)",₹299,4.1 out of 5 stars,33,  Vifitkit Gym Bag - Black   ,B0B4BL4RLC ,Everlong Brands Pvt Ltd ,Unisex-Adult EverlongBrandsPvtLtd India VFK-GYM-BAG-BLK B0B4BL4RLC 
169,https://www.amazon.in/ADISA-BP010-Weight-Casual-Backpack/dp/B07MXJPBZJ/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-170,ADISA 32 Ltrs Water Resistant Casual Travel Bagpack/College Backpack/School Office Bag for Men and Women,₹499,4.0 out of 5 stars,"3,746",  Care Instructions: Wipe with Damp Cloth    Care Instructions: Wipe with Damp Cloth    Dimensions: 12 inch x 8 inch x 17.5 inch ; Capacity: 35 Ltrs; Number of Compartments: 3 Compartments; Material: Polyester; Water Resistance Level: Water Resistant    Closure Type: Zipper; Pocket Description: Utility Pocket; Pattern Name: Solid; Age Range Description: Adult    Lining Description: Nylon; Compartment Description: Not Laptop Compatible   ,-,-,-
170,https://www.amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_171?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-171,"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",₹899,3.7 out of 5 stars,763,"  100% Polyester, High Quality, Durable and Water Resistant Fabric    Front storage pocket keeps smaller items neatly organized and easy to access    Mesh pockets on both sides to accommodate your water bottle and umbrella    USB Charging Point to Charge On the Go - With our attached charging dock, now charing on the go is easier than before. Important Note: We do not provide Free Portable Charger with the Bag; 1-year International Warranty against manufacturing defects    Special Features: Lightweight; Closure Type: Zipper; Age Range Description: Adult   ",-,-,-
171,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_172?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-172,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),₹498,4.3 out of 5 stars,"12,104","  Pattern Type : Pure Color || Closure Type : Zipper || Gender : Unisex    Material : Snow Yarn Polyester Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder Straps    Dimensions : 12.5 * 18 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/Notebooks    Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket    Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry   ", B07NJRPJ6Q ,"Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039 ","Wesley Wesley,LonganiTradingCompany,F-82,Sector-1,BawanaIndustrialArea,Delhi-110039 Wes-Mile-Black Wes-Mile-Black 30.5x12.7x47cm;490Grams Wes-Mile-Black Laptopcompartment Backpack 1 15.6Inches No Canvas Wesley India 490g "
172,https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-173,Skybags Unisex Grey Jacqard 34L Laptop Bags,"₹1,155",4.4 out of 5 stars,12,"  Ideal for a working professional travelling to work by bus, train, ola/uber/cab etc. Laptop compatibility & professional looking backpack   ",-,-,-
173,https://www.amazon.in/Baggit-Womens-Satchel-Handbag-Grey/dp/B098TKJG1L/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-174,Baggit Women's Sling Bag (Grey),₹837,4.3 out of 5 stars,778,  Faux Material material    Grey colored Satchel Handbag    Strap type : Single    Zip type closing mechanism.    Made in India   ,-,-,-
174,https://www.amazon.in/Tommy-Hilfiger-Polyester-TH-KENDALL0815/dp/B082PFY9VC/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-175,Tommy Hilfiger Polyester 53 cms Navy + White Gym Shoulder Bag (TH/KENDALL0815),"₹1,799",4.4 out of 5 stars,63,"  Outer Material: Polyester, Color: Navy + White    Dimensions: 53 cms x 28 cms x 28 cms (LxWxH)    Laptop Compatibility: No    Warranty type: Manufacturer; 1 year   ",-,-,-
175,https://www.amazon.in/American-Tourister-27O-70-003/dp/B073XL19QZ/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1675344794&sr=8-176,American Tourister Jamaica 80CM Wine RED Soft Suitcase,"₹5,499",4.3 out of 5 stars,"5,234","  Outer Material: Polyester, Casing: Soft, Color: Wine Red    Wear Resistant: Not wear resistant, Water Resistance: Not water resistant, Voluminous Front Pocket    Capacity: 120 liters; Weight: 4100 grams; Dimensions: 49.5 cms x 31.5 cms x 80.5 cms (LxWxH)    Lock Type: Number Lock, Number of Wheels: 4, Number of compartments: 2, Laptop Compatibility: No   ",-,-,-
176,https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088X9M73T/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1675344795&sr=8-177,"Mi Step Out 12 L Mini Backpack (Small Size, Sky Blue, Water Repellant)",₹299,4.1 out of 5 stars,"7,626","  Made of multi-coated 600D polyester Material ; Water Repellent    Dimension: 38cm x 26cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12liters    Small Size backpack; Laptop Compatibility: No    This backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and more    With contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books    6 months limited warranty   ", B088X9M73T ,"Korrun India Pvt. Ltd, Plot No.25, P2(4&X), 1st Phase, Bidadi Industrial area, Bangalore-562109, Karnataka ","MI KorrunIndiaPvt.Ltd,PlotNo.25,P2(4&X),1stPhase,BidadiIndustrialarea,Bangalore-562109,Karnataka 25743 38x26x14cm;200Grams 25743 Laptopcompartment Backpack No Polyester KorrunIndiaPvt.Ltd India 200g "
177,https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1675344795&sr=8-178,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy,₹999,4.4 out of 5 stars,"5,987","  Outer material: synthetic, color: navy. USB and headphone cable slot. With Rain Cover : No    Waterproof. Size:18 inch; Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)    Number of compartments: 2. External bottle pocket    Laptop compatibility: yes, laptop size: 16strap type: adjustable. Anti theft waterproof bag with anti sweat fabric on back and shoulder straps    Special Features: Back Padding; Closure Type: Zipper; Pocket Description: Utility Pocket; Age Range Description: Adult    Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .   ",-,-,-
178,https://www.amazon.in/House-Quirk-Electronics-Accessories-Organizer/dp/B07MMGBD1J/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1675344795&sr=8-179,"House of Quirk Electronics Accessories Organizer Bag, Universal Carry Travel Gadget Bag for Cables, Plug and More, Perfect Size Fits for Pad Phone Charger Hard Disk - Dark Blue",₹499,4.3 out of 5 stars,"6,467","  Spacious Storage Spaces - The multi-layer design gives this electronic travel bag more storage space. It can fit your tablet computer, power bank, mobile phone charger, cable, laptop adapter and etc. It comes with 10 buckles, it will disconnect cables and find them easily.    Easy to Adjusted and Carry - The padded dividers of this travel cable organizer case are adjustable. You can adjust them for your needs. It is a great electronics accessories organizer bag or computer cable organizer bag. It is perfect for home use or travel.    Shockproof & Waterproof - This organizer bag is made of dual layer waterproof fabric and shockproof material. All items in this bag are well protected. The high quality zippers are strong and durable.    Keep everything in one place - This travel electronics organizer bag helps you keep all your electronics accessories and various cables together. Size: 24.5 cm x 18.5 cm x 10 cm, ideal size fits easily in your luggage.    Perfect Gift - This electronics organizer is a perfect gift for men and women to use as travel kit.   ", B07MMGBD1J ,House of Quirk ,HouseofQuirk HouseofQuirk DarkBlue Bag 10Centimeters 18.5Centimeters 24.5x18.5x10cm;200Grams LINEN_GADGET_ORG_DBLU HouseofQuirk China 200g 
179,https://www.amazon.in/PALAY%C2%AE-Crossbody-Mobile-Leather-Shoulder/dp/B09GYGRB56/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1675344795&sr=8-180,PALAY Women's Small Cross-Body Phone Bag Stylish PU Leather Mobile Cell Phone Holder Pocket Purse Wallet Sling Bag Mini Shoulder Bags,₹784,4.3 out of 5 stars,"1,040","  Size: 7""(H) x 4.3""(L) x 2.5""(W), perfect size to storage your napkin paper, lipsticks, mascara, coins, cards, keys, ect. Lightweight and easy to carry.    Top Quality Phone Purse & Fashionable: we offer multi-stylish printed small purse for women, fashion appearance, premium pu leather, firm double stitching edge, which owner durable polyester lining and upgraded zipper, sturdy, wear-resistant and not easy to be ripped. Improved zippers are smooth enough not to worry about stuck or separation issue.    Small Wallet Purse & Practical: cell phone crossbody purses come with 1 front phone pocket, 1 main zipper pocket, 1 bill compartment, 6 credit card slots, 2 clear ID window, large capacity can meet your daily needs, such as passport, credit cards, keys, lipsticks, headphones, tickets, cash and classify your personal small items.    Ideal Gifts Fit Most: small crossbody phone bag is a wonderful choice for shopping, dating, night out, travel,working when you do not want to take too much stuff. Meanwhile, we provide you additional gift cards which fit all kind of theme, such as birthdays, anniversaries, weddings, valentine's day, mother's day, Christmas and other special events, It's a best gift for womens, lady, girls, teenage,work mom etc   ",-,-,-
